Part_ID,Part_Name,Equipment_Family_ID,Equipment_Family,Equipment_Model,Part_Category_ID,Part_Category,Demand_Profile,Criticality,Supplier_ID,Supplier_Region,Unit_Cost_EUR,Storage_Type,Lifecycle_Status,Target_Service_Level,Avg_Weekly_Demand_Seed,ABC_Class,Source_Context,Movement_Class,Movement_Lines_36M,Annual_Lines,Avg_Monthly_Lines,Cumulative_Movement_%,Manual_Location,UDC_Type,Dim_X_mm,Dim_Y_mm,Dim_Z_mm,Unit_Volume_cm3,Max_Dimension_mm,Min_Dimension_mm,Stock_Managed,Avg_Daily_Qty,Lead_Time_Weeks,Safety_Stock_Qty,Reorder_Point_Qty,Max_Stock_Qty,Stock_Qty,Total_Qty_36M,Total_Volume_cm3
TC-CON-0575,HD1200 Truck Protective Cover,TC,Tyre Changer,HD1200 Truck,CON,Consumables & service kits,frequent,Low,SUP-002,Italy,2.21,Bin,Active,0.9,2.916,C,Anonymised/reconstructed warehouse transition dataset,C,11,3.7,0.31,77.83,R-T56,F,592,195,96,11082,592,96,1,0.583,1,7,10,16,19,455,177312
AD-CON-0111,Diagnostic Console Filter Kit,AD,ADAS & Diagnosis,Diagnostic Console,CON,Consumables & service kits,frequent,Low,SUP-001,Italy,23.29,Bin,Active,0.9,2.944,A,Anonymised/reconstructed warehouse transition dataset,C,11,3.7,0.31,78,R-N10,B,28,79,82,181,82,28,1,0.589,1,5,8,12,5,460,2172
VL-CON-0075,Alignment Lift O-Ring Kit,VL,Vehicle Lift,Alignment Lift,CON,Consumables & service kits,frequent,Medium,SUP-017,EU,34.65,Bin,Active,0.94,2.074,A,Anonymised/reconstructed warehouse transition dataset,C,11,3.7,0.31,78.18,R-G84,ORANGE,932,726,114,77136,932,114,1,0.415,1,6,9,16,9,324,1234176
WB-CON-0696,Eyelight Air Filter,WB,Wheel Balancer,Eyelight,CON,Consumables & service kits,frequent,Low,SUP-012,Italy,4.67,Bin,Active,0.9,2.496,C,Anonymised/reconstructed warehouse transition dataset,C,11,3.7,0.31,78.35,R-E65,D,150,181,31,842,181,31,1,0.499,1,3,6,9,3,390,7578
WA-CON-0179,3D Aligner Protective Cover,WA,Wheel Aligner,3D Aligner,CON,Consumables & service kits,frequent,Low,SUP-019,EU,29.45,Bin,Active,0.9,1.601,B,Anonymised/reconstructed warehouse transition dataset,C,11,3.7,0.31,78.52,R-Y03,E,232,120,24,668,232,24,1,0.32,1,3,5,8,8,250,5344
TC-BRG-0372,HD1200 Truck Main Shaft,TC,Tyre Changer,HD1200 Truck,BRG,Bearings & shafts,regular,Medium,SUP-009,Italy,120,Bin,Active,0.94,1.338,A,Anonymised/reconstructed warehouse transition dataset,C,11,3.7,0.31,78.7,R-P14,B,129,132,93,1584,132,93,1,0.268,1,2,4,8,9,209,12672
TC-CON-0982,A2024 LL Air Filter,TC,Tyre Changer,A2024 LL,CON,Consumables & service kits,frequent,Low,SUP-005,Eastern Europe,11.71,Bin,Active,0.9,2.093,C,Anonymised/reconstructed warehouse transition dataset,C,11,3.7,0.31,78.87,R-Z68,B,69,31,93,199,93,31,1,0.419,1.4,5,8,13,12,327,2587
WB-BRG-0500,ET Series Spindle Bearing,WB,Wheel Balancer,ET Series,BRG,Bearings & shafts,regular,Medium,SUP-018,EU,240,Bin,Active,0.94,1.154,A,Anonymised/reconstructed warehouse transition dataset,C,11,3.7,0.31,79.05,R-Z62,E,307,273,126,10560,307,126,1,0.231,1.3,1,3,6,7,181,63360
AD-BRG-0273,Diagnostic Console Main Shaft,AD,ADAS & Diagnosis,Diagnostic Console,BRG,Bearings & shafts,regular,High,SUP-010,EU,85,Bin,Active,0.97,1.243,A,Anonymised/reconstructed warehouse transition dataset,C,11,3.7,0.31,79.22,R-E25,E,398,290,148,17082,398,148,1,0.249,1.1,2,4,6,2,194,102492
WB-CON-0490,ET Series O-Ring Kit,WB,Wheel Balancer,ET Series,CON,Consumables & service kits,frequent,Low,SUP-016,EU,11.51,Bin,Active,0.9,2.888,B,Anonymised/reconstructed warehouse transition dataset,C,11,3.7,0.31,79.39,R-T65,E,144,137,155,3058,155,137,1,0.578,1.1,3,7,11,4,451,33638
TE-CON-0872,Suspension Tester O-Ring Kit,TE,Technical Control,Suspension Tester,CON,Consumables & service kits,frequent,Medium,SUP-007,Eastern Europe,17.37,Bin,New,0.94,2.475,B,Anonymised/reconstructed warehouse transition dataset,C,11,3.7,0.31,79.57,R-Q79,B,62,97,32,192,97,32,1,0.495,1.4,8,12,20,22,387,3840
VL-CON-0412,ERCO Lift O-Ring Kit,VL,Vehicle Lift,ERCO Lift,CON,Consumables & service kits,frequent,Medium,SUP-013,North America,13.2,Bin,Active,0.94,2.486,B,Anonymised/reconstructed warehouse transition dataset,C,11,3.7,0.31,79.74,R-I15,E,265,211,70,3914,265,70,1,0.497,2.7,8,15,27,30,388,105678
AD-BRG-0980,Camera Calibration Hub Shaft,AD,ADAS & Diagnosis,Camera Calibration,BRG,Bearings & shafts,regular,Medium,SUP-004,EU,115,Bin,Active,0.94,1.313,A,Anonymised/reconstructed warehouse transition dataset,C,11,3.7,0.31,79.91,R-Y88,E,274,279,125,9556,279,125,1,0.263,1,3,5,8,9,205,76448
WB-CON-0693,Mobile Balancer Grease Cartridge,WB,Wheel Balancer,Mobile Balancer,CON,Consumables & service kits,frequent,Medium,SUP-004,EU,32.22,Bin,Phase-out,0.94,2.766,A,Anonymised/reconstructed warehouse transition dataset,C,11,3.7,0.31,80.09,R-D12,D,216,147,55,1746,216,55,0,0.553,1,5,8,15,16,432,26190
TC-CMP-0608,HD1200 Truck Mounting Head,TC,Tyre Changer,HD1200 Truck,CMP,"Clamps, jaws & tooling",regular,High,SUP-014,Eastern Europe,430,Small Rack,Active,0.97,1.312,A,Anonymised/reconstructed warehouse transition dataset,C,11,3.7,0.31,80.26,R-E61,F,498,502,173,43249,502,173,1,0.262,1.6,5,8,13,8,205,562237
WB-BRG-0188,Mobile Balancer Bearing Set,WB,Wheel Balancer,Mobile Balancer,BRG,Bearings & shafts,regular,Medium,SUP-018,EU,255,Bin,Active,0.94,1.138,A,Anonymised/reconstructed warehouse transition dataset,C,11,3.7,0.31,80.44,R-E43,E,125,213,27,719,213,27,1,0.228,1.3,4,6,11,5,178,7909
TE-CON-0263,Brake Tester Filter Kit,TE,Technical Control,Brake Tester,CON,Consumables & service kits,frequent,Medium,SUP-004,EU,15.5,Bin,Active,0.94,2.584,B,Anonymised/reconstructed warehouse transition dataset,C,11,3.7,0.31,80.61,R-F39,D,276,104,157,4507,276,104,1,0.517,1,6,9,14,17,404,63098
VL-CON-0770,ERCO Lift Air Filter,VL,Vehicle Lift,ERCO Lift,CON,Consumables & service kits,frequent,Low,SUP-013,North America,36.09,Bin,Active,0.9,1.667,A,Anonymised/reconstructed warehouse transition dataset,C,10,3.3,0.28,80.77,R-Q88,B,137,101,115,1591,137,101,1,0.333,2.7,3,8,12,7,261,19092
WA-CON-0410,Exact Precision Grease Cartridge,WA,Wheel Aligner,Exact Precision,CON,Consumables & service kits,frequent,Medium,SUP-015,EU,12.53,Bin,Active,0.94,3.022,B,Anonymised/reconstructed warehouse transition dataset,C,10,3.3,0.28,80.93,R-M62,D,161,145,54,1261,161,54,1,0.604,1.4,4,9,16,10,472,20176
WB-CON-0498,EM 9000 O-Ring Kit,WB,Wheel Balancer,EM 9000,CON,Consumables & service kits,frequent,Low,SUP-004,EU,3.24,Bin,Active,0.9,3.119,C,Anonymised/reconstructed warehouse transition dataset,C,10,3.3,0.28,81.08,R-P98,B,133,82,80,872,133,80,1,0.624,1,7,11,20,19,487,17440
WB-CON-0822,ET Series Service Seal Pack,WB,Wheel Balancer,ET Series,CON,Consumables & service kits,frequent,Medium,SUP-019,EU,5.73,Bin,Active,0.94,2.649,C,Anonymised/reconstructed warehouse transition dataset,C,10,3.3,0.28,81.24,R-G52,D,284,193,120,6577,284,120,1,0.53,1,5,8,13,7,414,85501
WB-CON-0934,EM 9000 Protective Cover,WB,Wheel Balancer,EM 9000,CON,Consumables & service kits,frequent,Medium,SUP-003,EU,7.35,Bin,Active,0.94,2.766,C,Anonymised/reconstructed warehouse transition dataset,C,10,3.3,0.28,81.4,R-D59,D,262,226,44,2605,262,44,1,0.553,1,4,7,10,11,432,26050
TC-CON-0907,Artiglio Master Lubrication Kit,TC,Tyre Changer,Artiglio Master,CON,Consumables & service kits,frequent,Medium,SUP-011,EU,16.61,Bin,Active,0.94,1.726,B,Anonymised/reconstructed warehouse transition dataset,C,10,3.3,0.28,81.56,R-H20,B,72,45,114,369,114,45,1,0.345,1,4,6,9,3,270,3321
WA-CON-0829,Camera Aligner Protective Cover,WA,Wheel Aligner,Camera Aligner,CON,Consumables & service kits,frequent,Low,SUP-009,Italy,42.26,Bin,Active,0.9,2.82,A,Anonymised/reconstructed warehouse transition dataset,C,10,3.3,0.28,81.72,R-P74,B,33,137,49,222,137,33,1,0.564,1,7,10,16,17,440,3552
VL-CON-0594,Scissor Lift Grease Cartridge,VL,Vehicle Lift,Scissor Lift,CON,Consumables & service kits,frequent,Low,SUP-011,EU,4.88,Bin,Active,0.9,2.794,C,Anonymised/reconstructed warehouse transition dataset,C,10,3.3,0.28,81.87,R-M98,B,70,138,90,869,138,70,1,0.559,1,4,7,10,9,436,8690
WA-CON-0456,Camera Aligner Rubber Pad,WA,Wheel Aligner,Camera Aligner,CON,Consumables & service kits,frequent,Medium,SUP-007,Eastern Europe,15.01,Bin,Active,0.94,2.748,B,Anonymised/reconstructed warehouse transition dataset,C,10,3.3,0.28,82.03,R-I03,E,270,195,106,5581,270,106,1,0.55,1.4,7,11,17,14,429,94877
WB-CON-0992,Mobile Balancer Air Filter,WB,Wheel Balancer,Mobile Balancer,CON,Consumables & service kits,frequent,Low,SUP-002,Italy,13.59,Bin,Active,0.9,2.255,B,Anonymised/reconstructed warehouse transition dataset,C,10,3.3,0.28,82.19,R-F05,F,436,468,166,33872,468,166,1,0.451,1,5,8,12,9,352,406464
WB-CON-0341,ET Series Lubrication Kit,WB,Wheel Balancer,ET Series,CON,Consumables & service kits,frequent,Low,SUP-003,EU,42.6,Bin,Active,0.9,1.83,A,Anonymised/reconstructed warehouse transition dataset,C,10,3.3,0.28,82.35,R-E54,B,47,142,56,374,142,47,1,0.366,1,3,5,9,5,286,3366
TC-CON-0388,Artiglio Master Protective Cover,TC,Tyre Changer,Artiglio Master,CON,Consumables & service kits,frequent,Medium,SUP-002,Italy,7.32,Bin,Active,0.94,2.658,C,Anonymised/reconstructed warehouse transition dataset,C,10,3.3,0.28,82.51,R-S87,F,502,305,196,30010,502,196,1,0.532,1,4,7,10,7,415,300100
VL-CON-0513,ERCO Lift Filter Kit,VL,Vehicle Lift,ERCO Lift,CON,Consumables & service kits,frequent,Medium,SUP-009,Italy,5.07,Bin,Active,0.94,2.6,C,Anonymised/reconstructed warehouse transition dataset,C,9,3,0.25,82.65,R-Y09,D,116,233,108,2919,233,108,1,0.52,1,8,11,17,12,406,49623
VL-CON-0112,ERCO Lift Lubrication Kit,VL,Vehicle Lift,ERCO Lift,CON,Consumables & service kits,frequent,Medium,SUP-003,EU,22.55,Bin,Active,0.94,3.049,A,Anonymised/reconstructed warehouse transition dataset,C,9,3,0.25,82.79,R-C20,B,117,146,103,1759,146,103,1,0.61,1,9,13,21,18,476,36939
TC-CON-0394,Artiglio Master Lubrication Kit,TC,Tyre Changer,Artiglio Master,CON,Consumables & service kits,frequent,Low,SUP-010,EU,16.45,Bin,Active,0.9,2.513,B,Anonymised/reconstructed warehouse transition dataset,C,9,3,0.25,82.93,R-Y61,B,99,57,81,457,99,57,1,0.503,1.1,6,9,15,8,393,6855
AD-CON-0762,SCE Calibration Air Filter,AD,ADAS & Diagnosis,SCE Calibration,CON,Consumables & service kits,frequent,Low,SUP-019,EU,3.39,Bin,Active,0.9,2.69,C,Anonymised/reconstructed warehouse transition dataset,C,9,3,0.25,83.08,R-L35,D,205,166,63,2144,205,63,1,0.538,1,5,8,13,4,420,27872
WA-BRG-0697,Exact Precision Hub Shaft,WA,Wheel Aligner,Exact Precision,BRG,Bearings & shafts,regular,Medium,SUP-017,EU,95,Bin,Active,0.94,1.218,A,Anonymised/reconstructed warehouse transition dataset,C,9,3,0.25,83.22,R-Z82,E,269,135,42,1525,269,42,1,0.244,1,2,4,6,2,191,9150
TE-BLT-0717,Brake Tester Drive Belt,TE,Technical Control,Brake Tester,BLT,Belts & pulleys,regular,High,SUP-004,EU,115,Bin,New,0.97,1.18,A,Anonymised/reconstructed warehouse transition dataset,C,9,3,0.25,83.36,R-Y88,E,292,165,86,4143,292,86,1,0.236,1,4,6,10,9,185,41430
WA-BLT-0849,Camera Aligner Drive Belt,WA,Wheel Aligner,Camera Aligner,BLT,Belts & pulleys,regular,High,SUP-001,Italy,70,Bin,Active,0.97,1.694,A,Anonymised/reconstructed warehouse transition dataset,C,9,3,0.25,83.5,R-C32,B,104,45,108,505,108,45,1,0.339,1,3,5,9,2,265,4545
AD-CMP-0746,Camera Calibration Turntable Clamp,AD,ADAS & Diagnosis,Camera Calibration,CMP,"Clamps, jaws & tooling",regular,High,SUP-001,Italy,95,Small Rack,Active,0.97,1.301,A,Anonymised/reconstructed warehouse transition dataset,C,9,3,0.25,83.64,R-C13,B,104,84,10,87,104,10,1,0.26,1,4,6,10,11,203,870
AD-CON-0280,Diagnostic Console Lubrication Kit,AD,ADAS & Diagnosis,Diagnostic Console,CON,Consumables & service kits,frequent,High,SUP-010,EU,2.21,Bin,Active,0.97,2.544,C,Anonymised/reconstructed warehouse transition dataset,C,9,3,0.25,83.79,R-S89,D,230,194,73,3257,230,73,1,0.509,1.1,8,11,20,19,397,65140
TC-CON-0857,Artiglio Master O-Ring Kit,TC,Tyre Changer,Artiglio Master,CON,Consumables & service kits,frequent,Medium,SUP-010,EU,6.99,Bin,Active,0.94,3.355,C,Anonymised/reconstructed warehouse transition dataset,C,9,3,0.25,83.93,R-I68,B,106,126,27,361,126,27,1,0.671,1.1,8,12,20,20,524,7220
AD-CON-0354,SCE Calibration Service Seal Pack,AD,ADAS & Diagnosis,SCE Calibration,CON,Consumables & service kits,frequent,Medium,SUP-017,EU,10,Bin,Active,0.94,3.22,B,Anonymised/reconstructed warehouse transition dataset,C,9,3,0.25,84.07,R-Q98,B,115,96,111,1225,115,96,1,0.644,1,9,13,22,24,503,26950
WB-CON-0118,ET Series Air Filter,WB,Wheel Balancer,ET Series,CON,Consumables & service kits,frequent,Medium,SUP-005,Eastern Europe,12.42,Bin,Active,0.94,3.191,B,Anonymised/reconstructed warehouse transition dataset,C,9,3,0.25,84.21,R-M56,B,106,76,107,862,107,76,1,0.638,1.4,10,15,21,8,498,18102
VL-BRG-0283,Two-Post Lift Balancer Shaft,VL,Vehicle Lift,Two-Post Lift,BRG,Bearings & shafts,regular,Medium,SUP-019,EU,180,Bin,Active,0.94,1.426,A,Anonymised/reconstructed warehouse transition dataset,C,9,3,0.25,84.36,R-C92,E,207,287,149,8852,287,149,1,0.285,1,2,4,7,8,223,61964
VL-CON-0001,Two-Post Lift Protective Cover,VL,Vehicle Lift,Two-Post Lift,CON,Consumables & service kits,frequent,Low,SUP-011,EU,7.74,Bin,New,0.9,2.587,C,Anonymised/reconstructed warehouse transition dataset,C,9,3,0.25,84.5,R-I67,F,299,519,110,17070,519,110,1,0.517,1,5,8,13,10,404,221910
AD-CON-0902,Radar Calibration Rubber Pad,AD,ADAS & Diagnosis,Radar Calibration,CON,Consumables & service kits,frequent,Medium,SUP-015,EU,2.47,Bin,Active,0.94,3.152,C,Anonymised/reconstructed warehouse transition dataset,C,9,3,0.25,84.64,R-B76,D,213,170,146,5287,213,146,1,0.63,1.4,4,9,13,15,492,68731
WA-CON-0466,3D Aligner Protective Cover,WA,Wheel Aligner,3D Aligner,CON,Consumables & service kits,frequent,Low,SUP-014,Eastern Europe,3.24,Bin,Active,0.9,3.11,C,Anonymised/reconstructed warehouse transition dataset,C,9,3,0.25,84.78,R-L09,F,494,288,76,10813,494,76,1,0.622,1.6,6,11,18,20,486,194634
WA-CON-0939,3D Aligner Air Filter,WA,Wheel Aligner,3D Aligner,CON,Consumables & service kits,frequent,Medium,SUP-016,EU,5.71,Bin,Active,0.94,2.803,C,Anonymised/reconstructed warehouse transition dataset,C,9,3,0.25,84.92,R-S40,B,50,40,94,188,94,40,1,0.561,1.1,4,8,12,3,438,2256
WA-CMP-0368,REMO Cone Adaptor,WA,Wheel Aligner,REMO,CMP,"Clamps, jaws & tooling",regular,High,SUP-009,Italy,135,Small Rack,Active,0.97,1.203,A,Anonymised/reconstructed warehouse transition dataset,C,9,3,0.25,85.07,R-E11,E,415,231,59,5656,415,59,1,0.241,1,2,4,7,4,188,39592
WB-BLT-0401,Mobile Balancer Drive Belt,WB,Wheel Balancer,Mobile Balancer,BLT,Belts & pulleys,regular,High,SUP-005,Eastern Europe,55,Bin,Active,0.97,1.746,A,Anonymised/reconstructed warehouse transition dataset,C,8,2.7,0.22,85.19,R-B88,B,96,106,24,244,106,24,1,0.349,1.4,6,9,14,11,273,3416
VL-CON-0976,Scissor Lift Service Seal Pack,VL,Vehicle Lift,Scissor Lift,CON,Consumables & service kits,frequent,Medium,SUP-012,Italy,15.03,Bin,Active,0.94,3.044,B,Anonymised/reconstructed warehouse transition dataset,C,8,2.7,0.22,85.32,R-S38,D,180,196,101,3563,196,101,1,0.609,1,9,13,20,19,475,71260
TE-BRG-0477,Test Lane Roller Bearing,TE,Technical Control,Test Lane,BRG,Bearings & shafts,regular,High,SUP-018,EU,85,Bin,Active,0.97,1.266,A,Anonymised/reconstructed warehouse transition dataset,C,8,2.7,0.22,85.45,R-H05,VER,527,674,54,19181,674,54,1,0.253,1.3,3,5,9,5,198,172629
WB-CON-0365,Eyelight Lubrication Kit,WB,Wheel Balancer,Eyelight,CON,Consumables & service kits,frequent,Low,SUP-009,Italy,8.49,Bin,Active,0.9,2.436,C,Anonymised/reconstructed warehouse transition dataset,C,8,2.7,0.22,85.57,R-T90,D,137,120,143,2351,143,120,1,0.487,1,4,7,11,6,381,25861
VL-BLT-0648,Alignment Lift Pulley Wheel,VL,Vehicle Lift,Alignment Lift,BLT,Belts & pulleys,regular,High,SUP-011,EU,170,Bin,Active,0.97,1.389,A,Anonymised/reconstructed warehouse transition dataset,C,8,2.7,0.22,85.7,R-Z70,B,94,57,10,54,94,10,1,0.278,1,3,5,8,5,217,432
TC-CON-0607,A2024 LL Rubber Pad,TC,Tyre Changer,A2024 LL,CON,Consumables & service kits,frequent,Medium,SUP-015,EU,6.74,Bin,Active,0.94,3.239,C,Anonymised/reconstructed warehouse transition dataset,C,8,2.7,0.22,85.82,R-E60,D,252,154,151,5860,252,151,1,0.648,1.4,11,16,24,18,506,140640
VL-CON-0900,Two-Post Lift Grease Cartridge,VL,Vehicle Lift,Two-Post Lift,CON,Consumables & service kits,frequent,Medium,SUP-014,Eastern Europe,4.39,Bin,Active,0.94,3.028,C,Anonymised/reconstructed warehouse transition dataset,C,8,2.7,0.22,85.95,R-T77,B,85,22,103,193,103,22,1,0.606,1.6,7,12,21,25,473,4053
VL-CON-0704,Alignment Lift Filter Kit,VL,Vehicle Lift,Alignment Lift,CON,Consumables & service kits,frequent,Low,SUP-002,Italy,2.21,Bin,Active,0.9,3.132,C,Anonymised/reconstructed warehouse transition dataset,C,8,2.7,0.22,86.08,R-E77,F,474,331,38,5962,474,38,1,0.626,1,6,10,16,16,489,95392
WA-BRG-0964,REMO Bearing Set,WA,Wheel Aligner,REMO,BRG,Bearings & shafts,regular,High,SUP-013,North America,255,Bin,Active,0.97,1.242,A,Anonymised/reconstructed warehouse transition dataset,C,8,2.7,0.22,86.2,R-Y40,D,225,195,134,5879,225,134,1,0.248,2.7,6,10,17,12,194,99943
TE-CON-0521,Inspection Line Protective Cover,TE,Technical Control,Inspection Line,CON,Consumables & service kits,frequent,Medium,SUP-007,Eastern Europe,9.41,Bin,Active,0.94,3.161,B,Anonymised/reconstructed warehouse transition dataset,C,8,2.7,0.22,86.33,R-P96,D,167,114,10,190,167,10,1,0.632,1.4,6,11,16,5,494,3040
TE-CON-0826,Brake Tester Filter Kit,TE,Technical Control,Brake Tester,CON,Consumables & service kits,frequent,Medium,SUP-019,EU,20.7,Bin,Active,0.94,3.018,A,Anonymised/reconstructed warehouse transition dataset,C,8,2.7,0.22,86.46,R-C56,D,232,205,98,4661,232,98,1,0.604,1,9,13,21,9,471,97881
WA-CON-0520,Camera Aligner Rubber Pad,WA,Wheel Aligner,Camera Aligner,CON,Consumables & service kits,frequent,High,SUP-006,EU,13.77,Bin,Active,0.97,2.871,B,Anonymised/reconstructed warehouse transition dataset,C,8,2.7,0.22,86.58,R-H98,D,223,226,160,8064,226,160,1,0.574,1,8,11,16,11,448,129024
WA-CMP-0549,REMO Bead Breaker Pad,WA,Wheel Aligner,REMO,CMP,"Clamps, jaws & tooling",regular,Medium,SUP-013,North America,235,Small Rack,Active,0.94,1.124,A,Anonymised/reconstructed warehouse transition dataset,C,8,2.7,0.22,86.71,R-H91,B,44,35,58,89,58,35,1,0.225,2.7,6,10,17,18,176,1513
TC-BRG-0797,A2024 LL Support Bushing,TC,Tyre Changer,A2024 LL,BRG,Bearings & shafts,regular,Medium,SUP-004,EU,65,Bin,Active,0.94,1.434,A,Anonymised/reconstructed warehouse transition dataset,C,8,2.7,0.22,86.84,R-P33,D,152,208,51,1612,208,51,1,0.287,1,2,4,7,4,224,11284
TE-CON-0431,Brake Tester O-Ring Kit,TE,Technical Control,Brake Tester,CON,Consumables & service kits,frequent,Low,SUP-003,EU,14.2,Bin,Active,0.9,1.95,B,Anonymised/reconstructed warehouse transition dataset,C,8,2.7,0.22,86.96,R-F88,B,99,123,59,718,123,59,1,0.39,1,3,5,9,7,305,6462
VL-CON-0396,Scissor Lift O-Ring Kit,VL,Vehicle Lift,Scissor Lift,CON,Consumables & service kits,frequent,Low,SUP-004,EU,40.02,Bin,Active,0.9,2.105,A,Anonymised/reconstructed warehouse transition dataset,C,7,2.3,0.19,87.07,R-T40,E,153,164,148,3714,164,148,1,0.421,1,5,8,14,16,329,51996
TC-CON-0187,HD1200 Truck Rubber Pad,TC,Tyre Changer,HD1200 Truck,CON,Consumables & service kits,frequent,Medium,SUP-012,Italy,6.25,Bin,Active,0.94,2.718,C,Anonymised/reconstructed warehouse transition dataset,C,7,2.3,0.19,87.18,R-A59,E,140,241,84,2834,241,84,1,0.544,1,5,8,13,15,425,36842
VL-BLT-0205,ERCO Lift Drive Belt,VL,Vehicle Lift,ERCO Lift,BLT,Belts & pulleys,regular,Medium,SUP-006,EU,115,Bin,New,0.94,1.531,A,Anonymised/reconstructed warehouse transition dataset,C,7,2.3,0.19,87.29,R-T41,E,167,158,45,1187,167,45,1,0.306,1,4,6,10,5,239,11870
TC-BLT-0004,Artiglio Master Poly-V Belt,TC,Tyre Changer,Artiglio Master,BLT,Belts & pulleys,regular,High,SUP-003,EU,110,Bin,Active,0.97,1.735,A,Anonymised/reconstructed warehouse transition dataset,C,7,2.3,0.19,87.41,R-P45,D,89,109,27,262,109,27,1,0.347,1,2,4,7,2,271,1834
WA-CON-0997,Camera Aligner Service Seal Pack,WA,Wheel Aligner,Camera Aligner,CON,Consumables & service kits,frequent,Low,SUP-009,Italy,9.17,Bin,Active,0.9,2.697,B,Anonymised/reconstructed warehouse transition dataset,C,7,2.3,0.19,87.52,R-L63,D,267,167,134,5975,267,134,1,0.539,1,2,5,9,5,421,53775
TC-CON-0766,Artiglio Master Grease Cartridge,TC,Tyre Changer,Artiglio Master,CON,Consumables & service kits,frequent,Low,SUP-016,EU,18.01,Bin,Active,0.9,2.541,B,Anonymised/reconstructed warehouse transition dataset,C,7,2.3,0.19,87.63,R-F60,B,92,34,8,25,92,8,1,0.508,1.1,4,7,11,10,397,275
WA-BLT-0832,REMO Pulley Wheel,WA,Wheel Aligner,REMO,BLT,Belts & pulleys,regular,Medium,SUP-016,EU,47.04,Bin,Active,0.94,1.547,B,Anonymised/reconstructed warehouse transition dataset,C,7,2.3,0.19,87.74,R-G05,E,310,287,23,2046,310,23,1,0.309,1.1,4,6,9,11,242,18414
WB-CON-0526,Eyelight Rubber Pad,WB,Wheel Balancer,Eyelight,CON,Consumables & service kits,frequent,Low,SUP-017,EU,19.12,Bin,Active,0.9,2.793,B,Anonymised/reconstructed warehouse transition dataset,C,7,2.3,0.19,87.85,R-M45,B,128,35,19,85,128,19,1,0.559,1,4,7,11,4,436,935
TC-CON-0753,HD1200 Truck O-Ring Kit,TC,Tyre Changer,HD1200 Truck,CON,Consumables & service kits,frequent,Low,SUP-010,EU,7.27,Bin,Phase-out,0.9,1.867,C,Anonymised/reconstructed warehouse transition dataset,C,7,2.3,0.19,87.96,R-L10,D,178,200,61,2172,200,61,0,0.373,1.1,4,7,11,3,292,23892
TE-CON-0810,Test Lane Service Seal Pack,TE,Technical Control,Test Lane,CON,Consumables & service kits,frequent,Low,SUP-007,Eastern Europe,11.15,Bin,Active,0.9,2.765,B,Anonymised/reconstructed warehouse transition dataset,C,7,2.3,0.19,88.07,R-M53,B,88,24,24,51,88,24,1,0.553,1.4,5,9,13,15,432,663
VL-CON-0589,Two-Post Lift Rubber Pad,VL,Vehicle Lift,Two-Post Lift,CON,Consumables & service kits,frequent,Medium,SUP-011,EU,4.66,Bin,Active,0.94,1.795,C,Anonymised/reconstructed warehouse transition dataset,C,7,2.3,0.19,88.18,R-G31,B,98,130,6,76,130,6,1,0.359,1,5,7,12,12,281,912
VL-BRG-0767,Alignment Lift Bearing Set,VL,Vehicle Lift,Alignment Lift,BRG,Bearings & shafts,regular,Medium,SUP-015,EU,170,Bin,Active,0.94,1.314,A,Anonymised/reconstructed warehouse transition dataset,C,7,2.3,0.19,88.29,R-Z02,D,172,92,13,206,172,13,1,0.263,1.4,4,6,9,11,205,1854
WA-CON-0048,REMO Grease Cartridge,WA,Wheel Aligner,REMO,CON,Consumables & service kits,frequent,Low,SUP-015,EU,4.5,Bin,Active,0.9,2.252,C,Anonymised/reconstructed warehouse transition dataset,C,7,2.3,0.19,88.4,R-Q77,B,128,93,65,774,128,65,1,0.45,1.4,4,8,12,8,352,9288
TC-CON-0469,A2024 LL Filter Kit,TC,Tyre Changer,A2024 LL,CON,Consumables & service kits,frequent,Low,SUP-004,EU,6.96,Bin,Active,0.9,2.282,C,Anonymised/reconstructed warehouse transition dataset,C,7,2.3,0.19,88.51,R-N39,E,214,224,22,1055,224,22,1,0.456,1,3,6,11,7,356,11605
TC-CON-0683,Basic Line TC Air Filter,TC,Tyre Changer,Basic Line TC,CON,Consumables & service kits,frequent,High,SUP-005,Eastern Europe,35.94,Bin,Active,0.97,2.199,A,Anonymised/reconstructed warehouse transition dataset,C,7,2.3,0.19,88.62,R-B96,B,86,129,13,144,129,13,1,0.44,1.4,3,7,11,5,344,1584
