Part_ID,On_Hand_Qty,On_Order_Qty,Allocated_Qty,Available_Qty,Avg_Weekly_Demand,Demand_SD,Demand_CV,Nonzero_Demand_Weeks,XYZ_Class,Lead_Time_Weeks,Safety_Stock_Qty,Reorder_Point_Qty,Suggested_Replenishment_Qty,Planner_Exception_Flag,Manual_Location,UDC_Type,Unit_Cost_EUR,ABC_Class,Movement_Class,Movement_Lines_36M,Criticality,Supplier_ID,Supplier_Region,Part_Category,Unit_Volume_cm3,Stock_Qty,Max_Stock_Qty,Stock_Managed,Estimated_Inventory_Value_EUR,Below_Reorder_Point,Stock_Coverage_Weeks,Total_Occupied_Volume_cm3,Part_Name,Equipment_Family,Equipment_Model,Demand_Profile,Storage_Type,Lifecycle_Status,Dim_X_mm,Dim_Y_mm,Dim_Z_mm,Max_Dimension_mm,Fits_Tray_Footprint,Fits_Height,Dimensionally_Feasible,Movement_Priority_For_Automation,Manual_Only_UDC,Compact_Item,Automation_Candidate,Automation_Exclusion_Reason
TC-CON-0582,26,0,0,26,0.615384615384615,1.30735654717419,2.12445438915805,40,Y,1.4,8,12,0,False,R-B14,B,44.86,A,C,1,Medium,SUP-007,Eastern Europe,Consumables & service kits,373,26,21,1,1166.36,False,42.25000000000003,9698,Artiglio Master Air Filter,Tyre Changer,Artiglio Master,frequent,Bin,Active,40,111,84,111,True,True,True,False,False,True,True,Candidate
WB-BRG-0940,4,0,1,3,0.0833333333333333,0.532290647422377,6.38748776906853,6,Z,1.0,2,3,0,False,R-A70,D,49.45,C,D,1,High,SUP-012,Italy,Bearings & shafts,2578,4,5,1,148.35000000000002,False,36.000000000000014,10312,Eyelight Main Shaft,Wheel Balancer,Eyelight,regular,Bin,Active,238,190,57,238,True,True,True,False,False,True,True,Candidate
TC-PNE-0824,7,0,0,7,0.185897435897436,0.760343616543987,4.09012428209869,13,Z,1.0,3,4,0,False,R-S15,B,380.0,A,D,1,High,SUP-011,EU,Pneumatic valves & cylinders,1491,7,6,1,2660.0,False,37.65517241379308,10437,Basic Line TC Manifold Valve,Tyre Changer,Basic Line TC,intermittent,Small Rack,Active,145,106,97,145,True,True,True,False,False,True,True,Candidate
AD-CAB-0212,4,0,0,4,0.0641025641025641,0.334654124374891,5.2206043402483,7,Z,1.0,1,2,0,False,R-G74,D,195.0,A,D,1,Medium,SUP-004,EU,"Cables, connectors & harnesses",2667,4,4,1,780.0,False,62.400000000000006,10668,Radar Calibration Power Cable,ADAS & Diagnosis,Radar Calibration,intermittent,Bin,Active,123,219,99,219,True,True,True,False,False,True,True,Candidate
TC-SNS-0655,4,0,0,4,0.0705128205128205,0.378659426298748,5.37007913660042,7,Z,1.4,2,3,0,False,R-N05,E,40.37,C,D,1,Medium,SUP-007,Eastern Europe,"Sensors, encoders & switches",2797,4,5,1,161.48,False,56.72727272727274,11188,Artiglio Master Load Cell,Tyre Changer,Artiglio Master,intermittent,Electronics Cage,Active,163,264,65,264,True,True,True,False,False,True,True,Candidate
TC-BLT-0742,5,0,0,5,0.256410256410256,0.689757272611122,2.69005336318338,23,Z,1.0,2,4,0,False,R-N58,E,23.89,B,D,1,Medium,SUP-009,Italy,Belts & pulleys,2278,5,6,1,119.45,False,19.500000000000032,11390,A2024 LL Belt Tensioner,Tyre Changer,A2024 LL,regular,Bin,Active,138,126,131,138,True,True,True,False,False,True,True,Candidate
TC-BLT-0921,7,0,0,7,0.0961538461538462,0.465296938196233,4.83908815724082,9,Z,1.1,3,5,0,False,R-H72,B,40.4,B,D,1,Medium,SUP-010,EU,Belts & pulleys,1635,7,8,1,282.8,False,72.79999999999997,11445,A2024 LL Pulley Wheel,Tyre Changer,A2024 LL,regular,Bin,Active,132,105,118,132,True,True,True,False,False,True,True,Candidate
VL-CON-0860,10,0,0,10,0.224358974358974,1.06905878379501,4.76494772205775,12,Z,1.0,5,8,0,False,R-I85,D,9.75,C,C,1,Low,SUP-019,EU,Consumables & service kits,1346,10,13,1,97.5,False,44.57142857142864,13460,Scissor Lift Grease Cartridge,Vehicle Lift,Scissor Lift,frequent,Bin,Active,97,136,102,136,True,True,True,False,False,True,True,Candidate
TC-BLT-0183,10,0,0,10,0.217948717948718,0.614815700629287,2.82091909700496,25,Z,1.1,3,5,0,False,R-C86,D,13.76,C,D,1,Low,SUP-008,EU,Belts & pulleys,2810,10,9,1,137.6,False,45.88235294117646,28100,Basic Line TC Transmission Pulley,Tyre Changer,Basic Line TC,regular,Bin,Active,123,238,96,238,True,True,True,False,False,True,True,Candidate
TC-CON-0936,11,0,0,11,0.230769230769231,0.856445421089523,3.71126349138793,13,Z,1.0,5,8,0,False,R-Z72,E,30.17,A,C,1,Critical,SUP-009,Italy,Consumables & service kits,2754,11,12,1,331.87,False,47.66666666666662,30294,A2024 LL Lubrication Kit,Tyre Changer,A2024 LL,frequent,Bin,Active,340,162,50,340,True,True,True,False,False,True,True,Candidate
WA-CON-0157,16,7,0,23,0.717948717948718,1.10596547688563,1.54045191423356,59,Y,2.7,12,20,0,False,R-F98,D,2.29,C,C,1,High,SUP-013,North America,Consumables & service kits,2891,16,31,1,52.67,False,32.035714285714285,46256,Exact Precision Air Filter,Wheel Aligner,Exact Precision,frequent,Bin,Active,248,89,131,248,True,True,True,False,False,True,True,Candidate
WA-CAB-0918,2,0,0,2,0.0,0.0,,0,Z,1.1,1,2,0,False,R-S75,B,29.28,C,NC,0,Medium,SUP-008,EU,"Cables, connectors & harnesses",25,2,3,1,58.56,False,,50,REMO Connector Kit,Wheel Aligner,REMO,intermittent,Bin,Active,48,33,16,48,True,True,True,False,False,True,True,Candidate
TC-BLT-0915,2,4,0,6,0.416666666666667,0.970256589497008,2.32861581479282,31,Y,1.0,3,4,0,False,R-Z58,B,20.74,C,D,0,Medium,SUP-012,Italy,Belts & pulleys,48,2,6,1,124.44,False,14.399999999999988,96,A2024 LL Motor Belt,Tyre Changer,A2024 LL,regular,Bin,Active,39,58,21,58,True,True,True,False,False,True,True,Candidate
AD-BRG-0850,1,3,0,4,0.102564102564103,0.497470857366406,4.85034085932246,7,Z,1.0,1,2,0,False,R-P83,B,70.0,B,D,0,Low,SUP-009,Italy,Bearings & shafts,179,1,4,1,280.0,False,38.99999999999983,179,Camera Calibration Hub Shaft,ADAS & Diagnosis,Camera Calibration,regular,Bin,Active,68,71,37,71,True,True,True,False,False,True,True,Candidate
TE-SNS-0223,3,0,0,3,0.0,0.0,,0,Z,1.1,1,2,0,False,R-Z18,B,34.56,C,NC,0,Medium,SUP-008,EU,"Sensors, encoders & switches",61,3,4,1,103.68,False,,183,Brake Tester Speed Sensor,Technical Control,Brake Tester,intermittent,Electronics Cage,Active,31,30,66,66,True,True,True,False,False,True,True,Candidate
TC-CAB-0827,2,3,0,5,0.0320512820512821,0.210065175596399,6.55403347860763,4,Z,1.0,2,3,0,False,R-M49,B,18.43,C,D,0,High,SUP-009,Italy,"Cables, connectors & harnesses",92,2,6,1,92.15,False,155.99999999999977,184,Artiglio Master Usb Interface Cable,Tyre Changer,Artiglio Master,intermittent,Bin,Active,27,142,24,142,True,True,True,False,False,True,True,Candidate
TC-MTR-0938,2,0,0,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Q20,B,1500.0,A,NC,0,Critical,SUP-001,Italy,"Motors, drives & gearboxes",100,2,3,1,3000.0,False,,200,HD1200 Truck Servo Motor,Tyre Changer,HD1200 Truck,rare_critical,Heavy Rack,Active,101,23,43,101,True,True,True,False,False,True,True,Candidate
TC-SNS-0231,5,0,0,5,0.0384615384615385,0.22388405365034,5.82098539490883,5,Z,1.4,2,3,0,False,R-Y05,B,165.0,A,D,0,High,SUP-007,Eastern Europe,"Sensors, encoders & switches",40,5,5,1,825.0,False,129.9999999999999,200,Artiglio Master Encoder Sensor,Tyre Changer,Artiglio Master,intermittent,Electronics Cage,Active,21,113,17,113,True,True,True,False,False,True,True,Candidate
TC-SNS-0074,1,2,0,3,0.0961538461538462,0.465296938196233,4.83908815724082,7,Z,1.0,2,3,0,False,R-P82,B,26.72,C,D,0,High,SUP-019,EU,"Sensors, encoders & switches",255,1,5,1,80.16,False,31.199999999999985,255,A2024 LL Calibration Sensor,Tyre Changer,A2024 LL,intermittent,Electronics Cage,Active,105,90,27,105,True,True,True,False,False,True,True,Candidate
TE-CMP-0121,2,0,0,2,0.0961538461538462,0.530110714593704,5.51315143177452,6,Z,1.3,1,2,0,False,R-Z22,B,335.0,A,D,0,Critical,SUP-020,EU,"Clamps, jaws & tooling",144,2,3,1,670.0,False,20.79999999999999,288,Brake Tester Jaw Cover,Technical Control,Brake Tester,regular,Small Rack,Active,22,66,99,99,True,True,True,False,False,True,True,Candidate
WB-SNS-0722,1,3,1,3,0.0,0.0,,0,Z,1.1,1,2,0,False,R-F49,B,41.3,C,NC,0,High,SUP-016,EU,"Sensors, encoders & switches",288,1,4,1,123.9,False,,288,Mobile Balancer Proximity Switch,Wheel Balancer,Mobile Balancer,intermittent,Electronics Cage,Active,22,120,109,120,True,True,True,False,False,True,True,Candidate
VL-CMP-0945,6,0,0,6,0.301282051282051,0.731060844693181,2.42649982493907,29,Y,1.4,2,4,0,False,R-P21,B,38.65,B,D,0,Medium,SUP-005,Eastern Europe,"Clamps, jaws & tooling",49,6,7,1,231.9,False,19.914893617021296,294,ERCO Lift Mounting Head,Vehicle Lift,ERCO Lift,regular,Small Rack,New,104,39,12,104,True,True,True,False,False,True,True,Candidate
TC-SNS-0522,2,0,0,2,0.0064102564102564,0.0800640769025436,12.4899959967968,1,Z,1.0,1,2,0,False,R-T57,B,37.92,C,NC,0,Critical,SUP-002,Italy,"Sensors, encoders & switches",154,2,3,1,75.84,False,312.0000000000005,308,Artiglio Master Encoder Sensor,Tyre Changer,Artiglio Master,intermittent,Electronics Cage,Active,28,98,56,98,True,True,True,False,False,True,True,Candidate
WB-SAF-0441,3,0,0,3,0.0,0.0,,0,Z,1.1,1,2,0,False,R-T94,B,95.0,C,NC,0,Critical,SUP-010,EU,"Safety locks, guards & interlocks",105,3,3,1,285.0,False,,315,EM 9000 Safety Latch,Wheel Balancer,EM 9000,rare_critical,Small Rack,Active,33,110,29,110,True,True,True,False,False,True,True,Candidate
TC-BRG-0186,7,0,0,7,0.0320512820512821,0.176703571531235,5.51315143177452,5,Z,1.3,4,6,0,False,R-A24,B,105.0,A,D,0,High,SUP-020,EU,Bearings & shafts,56,7,9,1,735.0,False,218.3999999999997,392,Basic Line TC Hub Shaft,Tyre Changer,Basic Line TC,regular,Bin,Active,22,87,29,87,True,True,True,False,False,True,True,Candidate
AD-PCB-0285,1,2,0,3,0.0,0.0,,0,Z,1.1,1,2,0,False,R-E48,B,750.0,A,NC,0,Medium,SUP-016,EU,Control boards & displays,416,1,3,1,2250.0,False,,416,Camera Calibration Power Supply Board,ADAS & Diagnosis,Camera Calibration,rare_critical,Electronics Cage,Active,107,139,28,139,True,True,True,False,False,True,True,Candidate
WB-MTR-0933,2,0,0,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Z92,B,2110.0,A,NC,0,Critical,SUP-009,Italy,"Motors, drives & gearboxes",237,2,4,1,4220.0,False,,474,Eyelight Gear Motor,Wheel Balancer,Eyelight,rare_critical,Heavy Rack,Active,111,89,24,111,True,True,True,False,False,True,True,Candidate
TC-SNS-0711,3,0,1,2,0.0128205128205128,0.160128153805087,12.4899959967968,1,Z,1.1,1,2,0,False,R-Q04,D,60.0,B,NC,0,Medium,SUP-016,EU,"Sensors, encoders & switches",167,3,3,1,120.0,False,156.00000000000026,501,HD1200 Truck Proximity Switch,Tyre Changer,HD1200 Truck,intermittent,Electronics Cage,Active,107,156,10,156,True,True,True,False,False,True,True,Candidate
VL-MTR-0420,3,0,0,3,0.0320512820512821,0.287814272435716,8.97980529999435,2,Z,1.0,1,2,0,False,R-H21,B,560.0,B,NC,0,Critical,SUP-002,Italy,"Motors, drives & gearboxes",167,3,3,1,1680.0,False,93.59999999999988,501,Two-Post Lift Motor Brake,Vehicle Lift,Two-Post Lift,rare_critical,Heavy Rack,Active,26,146,44,146,True,True,True,False,False,True,True,Candidate
TE-SNS-0010,2,0,0,2,0.0064102564102564,0.0800640769025436,12.4899959967968,1,Z,1.0,1,2,0,False,R-Q64,B,75.0,B,D,0,High,SUP-002,Italy,"Sensors, encoders & switches",267,2,3,1,150.0,False,312.0000000000005,534,Brake Tester Encoder Sensor,Technical Control,Brake Tester,intermittent,Electronics Cage,Active,118,103,22,118,True,True,True,False,False,True,True,Candidate
TE-CMP-0949,2,3,0,5,0.0961538461538462,0.576741079647404,5.998107228333,6,Z,1.0,2,3,0,False,R-T34,B,240.0,A,D,0,Medium,SUP-011,EU,"Clamps, jaws & tooling",296,2,5,1,1200.0,False,51.99999999999997,592,Brake Tester Bead Breaker Pad,Technical Control,Brake Tester,regular,Small Rack,Active,104,30,95,104,True,True,True,False,False,True,True,Candidate
TC-SNS-0123,4,0,0,4,0.0,0.0,,0,Z,2.7,2,4,0,False,R-Y17,B,75.0,B,NC,0,High,SUP-013,North America,"Sensors, encoders & switches",178,4,7,1,300.0,False,,712,A2024 LL Limit Switch,Tyre Changer,A2024 LL,intermittent,Electronics Cage,Active,91,93,21,93,True,True,True,False,False,True,True,Candidate
WA-SNS-0265,2,0,0,2,0.262820512820513,0.701263187326335,2.66822090787581,24,Z,1.0,1,2,0,False,R-H07,D,300.0,A,D,0,High,SUP-012,Italy,"Sensors, encoders & switches",363,2,4,1,600.0,False,7.609756097560971,726,Camera Aligner Speed Sensor,Wheel Aligner,Camera Aligner,intermittent,Electronics Cage,Active,172,88,24,172,True,True,True,False,False,True,True,Candidate
WA-SNS-0465,4,0,0,4,0.0,0.0,,0,Z,1.4,1,2,0,False,R-A72,B,270.0,A,NC,0,Low,SUP-007,Eastern Europe,"Sensors, encoders & switches",196,4,4,1,1080.0,False,,784,3D Aligner Speed Sensor,Wheel Aligner,3D Aligner,intermittent,Electronics Cage,Active,31,54,117,117,True,True,True,False,False,True,True,Candidate
WB-CMP-0232,3,0,0,3,0.0,0.0,,0,Z,1.4,1,2,0,False,R-Z19,B,495.0,A,NC,0,Critical,SUP-007,Eastern Europe,"Clamps, jaws & tooling",268,3,3,1,1485.0,False,,804,EM 9000 Cone Adaptor,Wheel Balancer,EM 9000,regular,Small Rack,Active,87,55,56,87,True,True,True,False,False,True,True,Candidate
TE-PCB-0708,5,0,1,4,0.0128205128205128,0.112861861736257,8.80322521542806,2,Z,1.3,1,2,0,False,R-Q26,B,940.0,A,NC,0,Low,SUP-018,EU,Control boards & displays,167,5,4,1,3760.0,False,312.0000000000005,835,Suspension Tester Operator Panel,Technical Control,Suspension Tester,rare_critical,Electronics Cage,Active,34,120,41,120,True,True,True,False,False,True,True,Candidate
WA-SNS-0337,2,0,0,2,0.0897435897435897,0.615622369291067,6.8597921149576,4,Z,1.1,1,2,0,False,R-C24,B,570.0,A,D,0,Medium,SUP-010,EU,"Sensors, encoders & switches",453,2,4,1,1140.0,False,22.285714285714292,906,3D Aligner Load Cell,Wheel Aligner,3D Aligner,intermittent,Electronics Cage,Active,121,117,32,121,True,True,True,False,False,True,True,Candidate
AD-SNS-0357,1,2,1,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-E85,E,185.0,A,NC,0,High,SUP-001,Italy,"Sensors, encoders & switches",935,1,4,1,370.0,False,,935,Camera Calibration Load Cell,ADAS & Diagnosis,Camera Calibration,intermittent,Electronics Cage,Active,295,198,16,295,True,True,True,False,False,True,True,Candidate
WB-BRG-0344,3,0,0,3,0.0384615384615385,0.22388405365034,5.82098539490883,5,Z,1.0,1,2,0,False,R-T92,D,115.0,A,D,0,High,SUP-019,EU,Bearings & shafts,313,3,4,1,345.0,False,77.99999999999993,939,Mobile Balancer Bearing Set,Wheel Balancer,Mobile Balancer,regular,Bin,Active,204,118,13,204,True,True,True,False,False,True,True,Candidate
AD-BRG-0543,4,3,0,7,0.0576923076923077,0.326079044748843,5.6520367756466,6,Z,1.3,3,5,0,False,R-I47,B,20.29,C,D,0,Low,SUP-020,EU,Bearings & shafts,235,4,8,1,142.03,False,121.33333333333331,940,Camera Calibration Spindle Bearing,ADAS & Diagnosis,Camera Calibration,regular,Bin,Active,27,116,75,116,True,True,True,False,False,True,True,Candidate
AD-CMP-0586,4,0,0,4,0.102564102564103,0.522765440271036,5.0969630426426,7,Z,1.6,1,2,0,False,R-Z06,B,35.31,C,D,0,Critical,SUP-014,Eastern Europe,"Clamps, jaws & tooling",248,4,4,1,141.24,False,38.99999999999983,992,Camera Calibration Mounting Head,ADAS & Diagnosis,Camera Calibration,regular,Small Rack,Active,78,30,106,106,True,True,True,False,False,True,True,Candidate
WB-CAB-0197,2,3,0,5,0.102564102564103,0.44256564564261,4.31501504501545,10,Z,1.3,2,3,0,False,R-S96,B,110.0,A,D,0,Medium,SUP-018,EU,"Cables, connectors & harnesses",539,2,5,1,550.0,False,48.749999999999794,1078,ET Series Ribbon Cable,Wheel Balancer,ET Series,intermittent,Bin,Active,83,112,58,112,True,True,True,False,False,True,True,Candidate
VL-CMP-0353,3,3,0,6,0.128205128205128,0.649743857401974,5.06800208773539,8,Z,1.3,2,4,0,False,R-B46,B,455.0,A,D,0,High,SUP-018,EU,"Clamps, jaws & tooling",369,3,7,1,2730.0,False,46.80000000000008,1107,Alignment Lift Jaw Cover,Vehicle Lift,Alignment Lift,regular,Small Rack,Active,43,128,67,128,True,True,True,False,False,True,True,Candidate
TC-BLT-0062,3,4,1,6,0.198717948717949,0.61612600088463,3.10050503670975,19,Z,1.0,3,5,0,False,R-S82,B,50.0,B,D,0,Low,SUP-011,EU,Belts & pulleys,412,3,8,1,300.0,False,30.19354838709673,1236,A2024 LL Timing Belt,Tyre Changer,A2024 LL,regular,Bin,Active,78,48,110,110,True,True,True,False,False,True,True,Candidate
WB-CAB-0749,3,0,0,3,0.237179487179487,0.602277178576919,2.53933080697296,25,Z,1.0,2,3,0,False,R-B48,B,85.0,B,D,0,High,SUP-004,EU,"Cables, connectors & harnesses",412,3,6,1,255.0,False,12.648648648648658,1236,Mobile Balancer Sensor Harness,Wheel Balancer,Mobile Balancer,intermittent,Bin,Active,50,142,58,142,True,True,True,False,False,True,True,Candidate
TC-BRG-0595,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-D20,B,80.0,B,NC,0,Critical,SUP-001,Italy,Bearings & shafts,431,3,3,1,240.0,False,,1293,Artiglio Master Hub Shaft,Tyre Changer,Artiglio Master,regular,Bin,Active,100,88,49,100,True,True,True,False,False,True,True,Candidate
WB-SNS-0139,2,2,1,3,0.0128205128205128,0.112861861736257,8.80322521542806,2,Z,2.7,1,3,0,False,R-H21,B,75.0,B,NC,0,High,SUP-013,North America,"Sensors, encoders & switches",672,2,5,1,225.0,False,234.0000000000004,1344,ET Series Calibration Sensor,Wheel Balancer,ET Series,intermittent,Electronics Cage,Active,146,39,118,146,True,True,True,False,False,True,True,Candidate
TC-MTR-0116,2,0,0,2,0.0,0.0,,0,Z,1.6,1,2,0,False,R-L13,B,385.0,B,NC,0,High,SUP-014,Eastern Europe,"Motors, drives & gearboxes",679,2,4,1,770.0,False,,1358,A2024 LL Inverter Drive,Tyre Changer,A2024 LL,rare_critical,Heavy Rack,Active,59,137,84,137,True,True,True,False,False,True,True,Candidate
VL-CAB-0593,2,0,0,2,0.0769230769230769,0.41795912037271,5.43346856484523,6,Z,1.0,1,2,0,False,R-H46,D,9.36,C,D,0,Medium,SUP-011,EU,"Cables, connectors & harnesses",685,2,4,1,18.72,False,26.000000000000007,1370,ERCO Lift Ribbon Cable,Vehicle Lift,ERCO Lift,intermittent,Bin,Active,137,125,40,137,True,True,True,False,False,True,True,Candidate
VL-SNS-0504,2,0,0,2,0.0,0.0,,0,Z,1.4,1,2,0,False,R-A91,B,150.0,A,NC,0,High,SUP-007,Eastern Europe,"Sensors, encoders & switches",700,2,4,1,300.0,False,,1400,Two-Post Lift Encoder Sensor,Vehicle Lift,Two-Post Lift,intermittent,Electronics Cage,Active,144,143,34,144,True,True,True,False,False,True,True,Candidate
TC-BRG-0321,5,0,0,5,0.134615384615385,0.50909836126156,3.78187354080016,13,Z,1.0,1,3,0,False,R-I28,B,110.0,A,D,0,Low,SUP-003,EU,Bearings & shafts,328,5,5,1,550.0,False,37.14285714285704,1640,Artiglio Master Balancer Shaft,Tyre Changer,Artiglio Master,regular,Bin,Active,90,81,45,90,True,True,True,False,False,True,True,Candidate
TE-SNS-0525,6,0,0,6,0.0,0.0,,0,Z,1.0,2,3,0,False,R-E08,B,30.15,C,NC,0,High,SUP-012,Italy,"Sensors, encoders & switches",288,6,5,1,180.9,False,,1728,Inspection Line Speed Sensor,Technical Control,Inspection Line,intermittent,Electronics Cage,Active,85,44,77,85,True,True,True,False,False,True,True,Candidate
TC-PCB-0633,2,0,0,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-A65,B,1530.0,A,NC,0,Critical,SUP-003,EU,Control boards & displays,875,2,3,1,3060.0,False,,1750,Basic Line TC Power Supply Board,Tyre Changer,Basic Line TC,rare_critical,Electronics Cage,Active,81,108,100,108,True,True,True,False,False,True,True,Candidate
TC-SNS-0320,3,0,0,3,0.0,0.0,,0,Z,1.4,1,2,0,False,R-M89,B,90.0,B,NC,0,High,SUP-015,EU,"Sensors, encoders & switches",609,3,3,1,270.0,False,,1827,A2024 LL Calibration Sensor,Tyre Changer,A2024 LL,intermittent,Electronics Cage,Active,122,43,116,122,True,True,True,False,False,True,True,Candidate
TC-CMP-0545,1,2,0,3,0.0576923076923077,0.457769974851924,7.93467956410001,3,Z,1.1,1,2,0,False,R-M58,E,32.05,C,D,0,Medium,SUP-010,EU,"Clamps, jaws & tooling",1898,1,3,1,96.15,False,51.99999999999999,1898,Artiglio Master Mounting Head,Tyre Changer,Artiglio Master,regular,Small Rack,Active,247,126,61,247,True,True,True,False,False,True,True,Candidate
TC-SNS-0694,4,0,0,4,0.0,0.0,,0,Z,1.1,2,3,0,False,R-N97,B,30.97,C,NC,0,Critical,SUP-016,EU,"Sensors, encoders & switches",506,4,5,1,123.88,False,,2024,HD1200 Truck Speed Sensor,Tyre Changer,HD1200 Truck,intermittent,Electronics Cage,Active,85,50,119,119,True,True,True,False,False,True,True,Candidate
WB-CMP-0610,4,0,0,4,0.224358974358974,0.648310140324809,2.88961091116201,22,Z,1.0,2,3,0,False,R-T29,B,230.0,A,D,0,Medium,SUP-001,Italy,"Clamps, jaws & tooling",531,4,6,1,920.0,False,17.828571428571458,2124,ET Series Turntable Clamp,Wheel Balancer,ET Series,regular,Small Rack,Active,50,94,113,113,True,True,True,False,False,True,True,Candidate
WB-BRG-0688,4,0,0,4,0.128205128205128,0.669308248749782,5.2206043402483,7,Z,1.3,2,4,0,False,R-S50,B,125.0,A,D,0,Low,SUP-018,EU,Bearings & shafts,551,4,6,1,500.0,False,31.20000000000005,2204,Mobile Balancer Roller Bearing,Wheel Balancer,Mobile Balancer,regular,Bin,Active,121,65,70,121,True,True,True,False,False,True,True,Candidate
WB-PNE-0776,1,2,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Z95,E,43.8,C,NC,0,High,SUP-019,EU,Pneumatic valves & cylinders,2218,1,4,1,131.39999999999998,False,,2218,ET Series Air Regulator,Wheel Balancer,ET Series,intermittent,Small Rack,Active,285,278,28,285,True,True,True,False,False,True,True,Candidate
TC-PCB-0103,1,2,0,3,0.0192307692307692,0.137777466491995,7.16442825758375,3,Z,1.0,1,2,0,False,R-P31,E,285.0,B,NC,0,Medium,SUP-012,Italy,Control boards & displays,2462,1,3,1,855.0,False,156.00000000000026,2462,Basic Line TC Operator Panel,Tyre Changer,Basic Line TC,rare_critical,Electronics Cage,Active,157,320,49,320,True,True,True,False,False,True,True,Candidate
WA-PNE-0906,7,0,0,7,0.0448717948717949,0.286084776921868,6.37560359997306,5,Z,2.7,3,5,0,False,R-N32,B,350.0,A,D,0,High,SUP-013,North America,Pneumatic valves & cylinders,374,7,9,1,2450.0,False,155.99999999999991,2618,Exact Precision Solenoid Valve,Wheel Aligner,Exact Precision,intermittent,Small Rack,Active,32,139,84,139,True,True,True,False,False,True,True,Candidate
WB-MTR-0049,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-M19,D,690.0,A,NC,0,Critical,SUP-009,Italy,"Motors, drives & gearboxes",895,3,3,1,2070.0,False,,2685,Mobile Balancer Electric Motor,Wheel Balancer,Mobile Balancer,rare_critical,Heavy Rack,New,231,125,31,231,True,True,True,False,False,True,True,Candidate
WA-PCB-0214,5,0,0,5,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Q07,B,900.0,A,NC,0,High,SUP-017,EU,Control boards & displays,548,5,4,1,4500.0,False,,2740,Exact Precision Operator Panel,Wheel Aligner,Exact Precision,rare_critical,Electronics Cage,Active,138,64,62,138,True,True,True,False,False,True,True,Candidate
WB-PNE-0816,5,0,0,5,0.230769230769231,0.777474437676696,3.36905589659902,18,Z,1.0,2,3,0,False,R-M01,B,240.0,A,D,0,High,SUP-019,EU,Pneumatic valves & cylinders,579,5,6,1,1200.0,False,21.666666666666643,2895,Mobile Balancer Air Hose Set,Wheel Balancer,Mobile Balancer,intermittent,Small Rack,Active,63,101,91,101,True,True,True,False,False,True,True,Candidate
WB-SNS-0468,3,0,0,3,0.128205128205128,0.706814286124939,5.51315143177452,8,Z,1.0,1,2,0,False,R-G28,B,240.0,A,D,0,Medium,SUP-019,EU,"Sensors, encoders & switches",983,3,3,1,720.0,False,23.40000000000004,2949,ET Series Calibration Sensor,Wheel Balancer,ET Series,intermittent,Electronics Cage,Active,113,77,113,113,True,True,True,False,False,True,True,Candidate
VL-PNE-0437,4,0,0,4,0.0705128205128205,0.342894312452093,4.86286479477513,7,Z,1.4,2,3,0,False,R-I01,B,315.0,A,D,0,Medium,SUP-005,Eastern Europe,Pneumatic valves & cylinders,783,4,4,1,1260.0,False,56.72727272727274,3132,Two-Post Lift Foot Pedal Valve,Vehicle Lift,Two-Post Lift,intermittent,Small Rack,Active,145,90,60,145,True,True,True,False,False,True,True,Candidate
TE-BRG-0109,10,0,0,10,0.211538461538462,0.601177504618689,2.8419300218338,21,Z,1.0,3,5,0,False,R-I77,B,80.0,A,D,0,High,SUP-003,EU,Bearings & shafts,318,10,9,1,800.0,False,47.27272727272717,3180,Suspension Tester Support Bushing,Technical Control,Suspension Tester,regular,Bin,Active,140,65,35,140,True,True,True,False,False,True,True,Candidate
TE-BLT-0334,2,0,1,1,0.0448717948717949,0.262566703486911,5.85148653485116,5,Z,1.3,1,2,3,True,R-S17,D,45.29,B,D,0,Medium,SUP-018,EU,Belts & pulleys,1617,2,4,1,45.29,True,22.28571428571427,3234,Inspection Line Timing Belt,Technical Control,Inspection Line,regular,Bin,Active,134,208,58,208,True,True,True,False,False,True,True,Candidate
VL-BRG-0689,2,1,0,3,0.0641025641025641,0.420130351192797,6.55403347860763,4,Z,1.6,2,3,0,False,R-M89,D,85.0,B,D,0,Low,SUP-014,Eastern Europe,Bearings & shafts,1704,2,5,1,255.0,False,46.8,3408,Alignment Lift Spindle Bearing,Vehicle Lift,Alignment Lift,regular,Bin,Active,188,197,46,197,True,True,True,False,False,True,True,Candidate
WB-CAB-0386,6,0,1,5,0.0192307692307692,0.178566111228879,9.28543778390172,2,Z,1.1,2,3,0,False,R-E08,B,12.5,C,D,0,High,SUP-008,EU,"Cables, connectors & harnesses",569,6,5,1,62.5,False,260.0000000000004,3414,Eyelight Usb Interface Cable,Wheel Balancer,Eyelight,intermittent,Bin,Active,56,94,108,108,True,True,True,False,False,True,True,Candidate
