Part_ID,On_Hand_Qty,On_Order_Qty,Allocated_Qty,Available_Qty,Avg_Weekly_Demand,Demand_SD,Demand_CV,Nonzero_Demand_Weeks,XYZ_Class,Lead_Time_Weeks,Safety_Stock_Qty,Reorder_Point_Qty,Suggested_Replenishment_Qty,Planner_Exception_Flag,Manual_Location,UDC_Type,Unit_Cost_EUR,ABC_Class,Movement_Class,Movement_Lines_36M,Criticality,Supplier_ID,Supplier_Region,Part_Category,Unit_Volume_cm3,Stock_Qty,Max_Stock_Qty,Stock_Managed,Estimated_Inventory_Value_EUR,Below_Reorder_Point,Stock_Coverage_Weeks,Total_Occupied_Volume_cm3
TC-CON-0394,8,3,0,11,0.602564102564103,1.20578972745338,2.00109784556093,40,Y,1.1,6,9,0,False,R-Y61,B,16.45,B,C,9,Low,SUP-010,EU,Consumables & service kits,457,8,15,1,180.95,False,18.25531914893616,3656
AD-CON-0762,4,7,1,10,0.237179487179487,0.827839625166532,3.49035085205349,18,Z,1.0,5,8,0,False,R-L35,D,3.39,C,C,9,Low,SUP-019,EU,Consumables & service kits,2144,4,13,1,33.9,False,42.1621621621622,8576
WA-BRG-0697,2,3,0,5,0.602564102564103,1.20042727435928,1.99219845531965,43,Y,1.0,2,4,0,False,R-Z82,E,95.0,A,C,9,Medium,SUP-017,EU,Bearings & shafts,1525,2,6,1,475.0,False,8.297872340425526,3050
TE-BLT-0717,9,0,0,9,0.538461538461538,1.10940039245046,2.06031501455085,40,Y,1.0,4,6,0,False,R-Y88,E,115.0,A,C,9,High,SUP-004,EU,Belts & pulleys,4143,9,10,1,1035.0,False,16.71428571428573,37287
WA-BLT-0849,2,4,0,6,0.685897435897436,1.43596426938874,2.09355538340788,43,Y,1.0,3,5,0,False,R-C32,B,70.0,A,C,9,High,SUP-001,Italy,Belts & pulleys,505,2,9,1,420.0,False,8.747663551401867,1010
AD-CMP-0746,11,0,0,11,0.628205128205128,1.34508879053583,2.14116174819989,39,Y,1.0,4,6,0,False,R-C13,B,95.0,A,C,9,High,SUP-001,Italy,"Clamps, jaws & tooling",87,11,10,1,1045.0,False,17.510204081632658,957
AD-CON-0280,19,0,0,19,0.153846153846154,0.673496855886007,4.37772956325905,10,Z,1.1,8,11,0,False,R-S89,D,2.21,C,C,9,High,SUP-010,EU,Consumables & service kits,3257,19,20,1,41.99,False,123.49999999999989,61883
TC-CON-0857,20,0,1,19,0.487179487179487,1.05639178635873,2.16838314042055,37,Y,1.1,8,12,0,False,R-I68,B,6.99,C,C,9,Medium,SUP-010,EU,Consumables & service kits,361,20,20,1,132.81,False,39.000000000000014,7220
AD-CON-0354,24,0,0,24,0.378205128205128,0.8059692519385,2.13103734410858,36,Y,1.0,9,13,0,False,R-Q98,B,10.0,B,C,9,Medium,SUP-017,EU,Consumables & service kits,1225,24,22,1,240.0,False,63.4576271186441,29400
WB-CON-0118,8,6,0,14,0.538461538461538,1.23593827690448,2.29531394282261,40,Y,1.4,10,15,7,True,R-M56,B,12.42,B,C,9,Medium,SUP-005,Eastern Europe,Consumables & service kits,862,8,21,1,173.88,True,26.00000000000002,6896
VL-BRG-0283,8,0,0,8,0.641025641025641,1.26464947559096,1.9728531819219,46,Y,1.0,2,4,0,False,R-C92,E,180.0,A,C,9,Medium,SUP-019,EU,Bearings & shafts,8852,8,7,1,1440.0,False,12.48,70816
VL-CON-0001,10,0,0,10,0.756410256410256,1.11512646395098,1.47423498624027,63,Y,1.0,5,8,0,False,R-I67,F,7.74,C,C,9,Low,SUP-011,EU,Consumables & service kits,17070,10,13,1,77.4,False,13.220338983050853,170700
AD-CON-0902,15,0,0,15,0.173076923076923,0.701734822982728,4.05446786612243,14,Z,1.4,4,9,0,False,R-B76,D,2.47,C,C,9,Medium,SUP-015,EU,Consumables & service kits,5287,15,13,1,37.050000000000004,False,86.66666666666671,79305
WA-CON-0466,20,0,0,20,0.333333333333333,1.10326982242572,3.30980946727715,20,Z,1.6,6,11,0,False,R-L09,F,3.24,C,C,9,Low,SUP-014,Eastern Europe,Consumables & service kits,10813,20,18,1,64.80000000000001,False,60.000000000000064,216260
WA-CON-0939,3,6,0,9,0.532051282051282,1.09202311091503,2.05247717232222,39,Y,1.1,4,8,0,False,R-S40,B,5.71,C,C,9,Medium,SUP-016,EU,Consumables & service kits,188,3,12,1,51.39,False,16.91566265060241,564
WA-CMP-0368,4,0,0,4,0.58974358974359,1.32407871743286,2.24517695564702,40,Y,1.0,2,4,0,False,R-E11,E,135.0,A,C,9,High,SUP-009,Italy,"Clamps, jaws & tooling",5656,4,7,1,540.0,False,6.782608695652171,22624
WB-BLT-0401,11,0,1,10,0.557692307692308,1.19806502389847,2.14825452561104,38,Y,1.4,6,9,0,False,R-B88,B,55.0,A,C,8,High,SUP-005,Eastern Europe,Belts & pulleys,244,11,14,1,550.0,False,17.93103448275861,2684
VL-CON-0976,19,0,1,18,0.192307692307692,0.643732910105853,3.34741113255043,16,Z,1.0,9,13,0,False,R-S38,D,15.03,B,C,8,Medium,SUP-012,Italy,Consumables & service kits,3563,19,20,1,270.53999999999996,False,93.60000000000014,67697
TE-BRG-0477,5,0,0,5,0.166666666666667,0.609953285713495,3.65971971428097,13,Z,1.3,3,5,0,False,R-H05,VER,85.0,A,C,8,High,SUP-018,EU,Bearings & shafts,19181,5,9,1,425.0,False,29.999999999999943,95905
WB-CON-0365,6,2,0,8,0.608974358974359,1.19446961072737,1.96144483445758,44,Y,1.0,4,7,0,False,R-T90,D,8.49,C,C,8,Low,SUP-009,Italy,Consumables & service kits,2351,6,11,1,67.92,False,13.136842105263156,14106
VL-BLT-0648,5,0,0,5,0.512820512820513,1.09831060585399,2.14170568141527,38,Y,1.0,3,5,0,False,R-Z70,B,170.0,A,C,8,High,SUP-011,EU,Belts & pulleys,54,5,8,1,850.0,False,9.749999999999996,270
TC-CON-0607,18,0,0,18,0.134615384615385,0.557489053403753,4.14134725385645,12,Z,1.4,11,16,0,False,R-E60,D,6.74,C,C,8,Medium,SUP-015,EU,Consumables & service kits,5860,18,24,1,121.32000000000001,False,133.71428571428532,105480
VL-CON-0900,25,0,0,25,0.756410256410256,1.41134479393875,1.86584565978343,46,Y,1.6,7,12,0,False,R-T77,B,4.39,C,C,8,Medium,SUP-014,Eastern Europe,Consumables & service kits,193,25,21,1,109.74999999999999,False,33.050847457627135,4825
VL-CON-0704,16,0,0,16,0.141025641025641,0.695132551283872,4.92912172728564,9,Z,1.0,6,10,0,False,R-E77,F,2.21,C,C,8,Low,SUP-002,Italy,Consumables & service kits,5962,16,16,1,35.36,False,113.45454545454548,95392
WA-BRG-0964,12,0,0,12,0.435897435897436,1.11978965294027,2.56892920380415,30,Z,2.7,6,10,0,False,R-Y40,D,255.0,A,C,8,High,SUP-013,North America,Bearings & shafts,5879,12,17,1,3060.0,False,27.529411764705873,70548
TE-CON-0521,5,7,0,12,0.282051282051282,0.91436473131312,3.24183859283742,19,Z,1.4,6,11,0,False,R-P96,D,9.41,B,C,8,Medium,SUP-007,Eastern Europe,Consumables & service kits,190,5,16,1,112.92,False,42.545454545454554,950
TE-CON-0826,9,6,0,15,0.320512820512821,1.18041643546881,3.68289927866269,16,Z,1.0,9,13,0,False,R-C56,D,20.7,A,C,8,Medium,SUP-019,EU,Consumables & service kits,4661,9,21,1,310.5,False,46.79999999999993,41949
WA-CON-0520,11,0,0,11,0.346153846153846,1.21099184171273,3.498420876059,17,Z,1.0,8,11,0,False,R-H98,D,13.77,B,C,8,High,SUP-006,EU,Consumables & service kits,8064,11,16,1,151.47,False,31.777777777777793,88704
WA-CMP-0549,18,0,0,18,0.807692307692308,1.18656666338227,1.46908253561614,62,Y,2.7,6,10,0,False,R-H91,B,235.0,A,C,8,Medium,SUP-013,North America,"Clamps, jaws & tooling",89,18,17,1,4230.0,False,22.285714285714278,1602
TC-BRG-0797,4,0,0,4,0.519230769230769,1.0062460024118,1.93795526390421,44,Y,1.0,2,4,0,False,R-P33,D,65.0,A,C,8,Medium,SUP-004,EU,Bearings & shafts,1612,4,7,1,260.0,False,7.703703703703706,6448
TE-CON-0431,7,0,0,7,0.5,1.17775072667927,2.35550145335854,35,Y,1.0,3,5,0,False,R-F88,B,14.2,B,C,8,Low,SUP-003,EU,Consumables & service kits,718,7,9,1,99.39999999999999,False,14.0,5026
VL-CON-0396,16,0,0,16,0.557692307692308,1.12588536983343,2.01882893901167,39,Y,1.0,5,8,0,False,R-T40,E,40.02,A,C,7,Low,SUP-004,EU,Consumables & service kits,3714,16,14,1,640.32,False,28.689655172413776,59424
TC-CON-0187,15,0,1,14,0.423076923076923,0.950642984704166,2.24697432748257,35,Y,1.0,5,8,0,False,R-A59,E,6.25,C,C,7,Medium,SUP-012,Italy,Consumables & service kits,2834,15,13,1,87.5,False,33.09090909090909,42510
VL-BLT-0205,5,4,0,9,0.878205128205128,1.32149938653739,1.50477302408637,59,Y,1.0,4,6,0,False,R-T41,E,115.0,A,C,7,Medium,SUP-006,EU,Belts & pulleys,1187,5,10,1,1035.0,False,10.248175182481754,5935
TC-BLT-0004,2,3,0,5,0.538461538461538,1.10356966475288,2.04948652025535,38,Y,1.0,2,4,0,False,R-P45,D,110.0,A,C,7,High,SUP-003,EU,Belts & pulleys,262,2,7,1,550.0,False,9.285714285714294,524
WA-CON-0997,5,0,0,5,0.243589743589744,0.952902492197424,3.91191549428416,15,Z,1.0,2,5,0,False,R-L63,D,9.17,B,C,7,Low,SUP-009,Italy,Consumables & service kits,5975,5,9,1,45.85,False,20.52631578947365,29875
TC-CON-0766,10,0,0,10,0.641025641025641,1.13563236866411,1.77158649511601,49,Y,1.1,4,7,0,False,R-F60,B,18.01,B,C,7,Low,SUP-016,EU,Consumables & service kits,25,10,11,1,180.10000000000002,False,15.600000000000001,250
WA-BLT-0832,11,0,0,11,0.564102564102564,1.19773704464812,2.12326112460349,41,Y,1.1,4,6,0,False,R-G05,E,47.04,B,C,7,Medium,SUP-016,EU,Belts & pulleys,2046,11,9,1,517.4399999999999,False,19.500000000000004,22506
WB-CON-0526,4,5,0,9,0.282051282051282,1.20640693821736,4.27726096277065,13,Z,1.0,4,7,0,False,R-M45,B,19.12,B,C,7,Low,SUP-017,EU,Consumables & service kits,85,4,11,1,172.08,False,31.909090909090917,340
TC-CON-0753,3,7,0,10,0.275641025641026,0.980939102044027,3.5587558120667,18,Z,1.1,4,7,0,False,R-L10,D,7.27,C,C,7,Low,SUP-010,EU,Consumables & service kits,2172,3,11,0,72.69999999999999,False,36.27906976744181,6516
TE-CON-0810,15,0,0,15,0.743589743589744,1.14086438577635,1.53426589811302,60,Y,1.4,5,9,0,False,R-M53,B,11.15,B,C,7,Low,SUP-007,Eastern Europe,Consumables & service kits,51,15,13,1,167.25,False,20.172413793103438,765
VL-CON-0589,12,0,0,12,0.294871794871795,0.945058105180353,3.20497966104642,21,Z,1.0,5,7,0,False,R-G31,B,4.66,C,C,7,Medium,SUP-011,EU,Consumables & service kits,76,12,12,1,55.92,False,40.695652173913025,912
VL-BRG-0767,11,0,0,11,0.243589743589744,1.32651274508083,5.44568390085813,9,Z,1.4,4,6,0,False,R-Z02,D,170.0,A,C,7,Medium,SUP-015,EU,Bearings & shafts,206,11,9,1,1870.0,False,45.15789473684203,2266
WA-CON-0048,8,0,0,8,0.557692307692308,1.15975739740847,2.07956498845657,40,Y,1.4,4,8,0,False,R-Q77,B,4.5,C,C,7,Low,SUP-015,EU,Consumables & service kits,774,8,12,1,36.0,False,14.344827586206888,6192
TC-CON-0469,7,0,0,7,0.294871794871795,1.04244098598619,3.53523464812707,16,Z,1.0,3,6,0,False,R-N39,E,6.96,C,C,7,Low,SUP-004,EU,Consumables & service kits,1055,7,11,1,48.72,False,23.7391304347826,7385
TC-CON-0683,5,5,0,10,0.455128205128205,0.925223242235911,2.03288487026482,38,Y,1.4,3,7,0,False,R-B96,B,35.94,A,C,7,High,SUP-005,Eastern Europe,Consumables & service kits,144,5,11,1,359.4,False,21.9718309859155,720
WB-CON-0812,3,3,0,6,0.519230769230769,1.10407546402995,2.12636756035398,36,Y,1.0,3,5,0,False,R-P46,B,15.18,B,C,7,Low,SUP-004,EU,Consumables & service kits,420,3,9,1,91.08,False,11.555555555555559,1260
VL-BLT-0991,11,0,0,11,0.314102564102564,1.00838092635598,3.21035560227618,20,Z,1.4,5,8,0,False,R-Y17,D,150.0,A,C,7,High,SUP-007,Eastern Europe,Belts & pulleys,3434,11,13,1,1650.0,False,35.020408163265316,37774
VL-CON-0352,9,0,0,9,0.794871794871795,1.09966533746642,1.38344994068357,66,Y,1.0,5,8,0,False,R-H95,B,24.76,A,C,7,Medium,SUP-003,EU,Consumables & service kits,135,9,15,1,222.84,False,11.322580645161288,1215
WB-CON-0677,4,4,1,7,0.237179487179487,1.06626982899343,4.49562414386418,12,Z,1.1,4,8,6,True,R-B60,B,7.97,B,C,7,Low,SUP-016,EU,Consumables & service kits,490,4,13,1,55.79,True,29.513513513513537,1960
TC-CON-0056,18,0,0,18,0.217948717948718,0.821445396413339,3.76898476001414,14,Z,1.3,8,12,0,False,R-P35,E,10.68,B,C,7,Medium,SUP-020,EU,Consumables & service kits,6362,18,16,1,192.24,False,82.58823529411762,114516
VL-CON-0544,5,5,0,10,0.307692307692308,0.954550288409017,3.1022884373293,20,Z,1.0,3,7,0,False,R-T70,B,4.26,C,C,7,Medium,SUP-004,EU,Consumables & service kits,355,5,11,1,42.599999999999994,False,32.49999999999997,1775
WA-CON-0272,17,0,0,17,0.371794871794872,0.796912985236185,2.14342113270422,34,Y,1.0,9,12,0,False,R-G74,E,5.31,C,C,6,High,SUP-017,EU,Consumables & service kits,19161,17,17,1,90.27,False,45.72413793103446,325737
WA-BLT-0233,7,0,0,7,0.448717948717949,1.14888373198129,2.56036945984401,34,Z,2.7,2,7,0,False,R-I96,B,55.0,A,C,6,High,SUP-013,North America,Belts & pulleys,292,7,13,1,385.0,False,15.599999999999989,2044
WB-CON-0245,12,0,0,12,0.307692307692308,1.17289487258407,3.81190833589822,16,Z,1.0,6,8,0,False,R-B63,B,28.92,B,C,6,Medium,SUP-011,EU,Consumables & service kits,169,12,11,1,347.04,False,38.999999999999964,2028
WB-CON-0301,4,4,0,8,0.487179487179487,1.03790843953927,2.13044363905428,36,Y,1.0,4,7,0,False,R-S94,E,2.09,C,C,6,Medium,SUP-001,Italy,Consumables & service kits,3722,4,11,0,16.72,False,16.421052631578952,14888
AD-CMP-0874,8,0,0,8,0.865384615384615,1.15332080678998,1.33272626562398,69,Y,1.4,3,5,0,False,R-E93,D,295.0,A,C,6,High,SUP-007,Eastern Europe,"Clamps, jaws & tooling",7080,8,8,1,2360.0,False,9.244444444444449,56640
VL-CON-0924,9,6,0,15,0.480769230769231,1.2206352330686,2.53892128478269,31,Z,2.7,6,14,0,False,R-D20,B,8.21,C,C,6,Medium,SUP-013,North America,Consumables & service kits,903,9,25,1,123.15,False,31.199999999999985,8127
TC-BLT-0409,4,0,0,4,0.365384615384615,1.63069958650857,4.46296728939186,17,Z,1.4,2,4,0,False,R-D68,B,100.0,A,C,6,Medium,SUP-007,Eastern Europe,Belts & pulleys,1133,4,6,1,400.0,False,10.947368421052644,4532
TC-CON-0474,11,0,0,11,0.455128205128205,1.07968304021522,2.37226132779681,38,Y,1.0,3,6,0,False,R-Y12,B,7.07,C,C,6,Medium,SUP-012,Italy,Consumables & service kits,439,11,11,1,77.77000000000001,False,24.169014084507047,4829
TC-CON-0072,4,5,0,9,0.243589743589744,0.806200126213728,3.3096636760353,17,Z,1.3,3,7,0,False,R-Y10,E,11.77,B,C,6,Medium,SUP-020,EU,Consumables & service kits,10484,4,10,1,105.92999999999999,False,36.947368421052566,41936
WB-BRG-0140,5,4,0,9,0.429487179487179,1.60688911831036,3.74141346949875,17,Z,1.1,4,6,0,False,R-A22,B,175.0,A,C,6,Medium,SUP-010,EU,Bearings & shafts,275,5,9,1,1575.0,False,20.95522388059704,1375
TC-CON-0825,11,0,0,11,0.608974358974359,1.17266565896908,1.92564045051765,46,Y,1.0,4,7,0,False,R-Z50,E,22.1,B,C,6,Medium,SUP-019,EU,Consumables & service kits,1302,11,10,1,243.10000000000002,False,18.06315789473684,14322
VL-CON-0792,18,0,0,18,0.185897435897436,0.725609751859347,3.90328004448476,13,Z,1.0,6,9,0,False,R-Q64,F,9.72,B,C,5,Low,SUP-012,Italy,Consumables & service kits,4403,18,16,0,174.96,False,96.8275862068965,79254
TC-CON-0630,3,5,0,8,0.641025641025641,0.943218361121989,1.4714206433503,59,Y,1.0,3,6,0,False,R-S29,D,16.9,B,C,5,Medium,SUP-004,EU,Consumables & service kits,2135,3,11,1,135.2,False,12.48,6405
TE-BRG-0020,4,2,0,6,0.192307692307692,0.745873677926978,3.87854312522029,16,Z,1.3,5,7,4,True,R-N36,F,105.0,A,C,5,Medium,SUP-018,EU,Bearings & shafts,29296,4,10,1,630.0,True,31.20000000000005,117184
WA-CON-0667,4,5,0,9,0.403846153846154,1.23277209862424,3.05257852992668,22,Z,1.4,4,7,0,False,R-C52,B,20.49,B,C,5,High,SUP-015,EU,Consumables & service kits,784,4,10,1,184.41,False,22.285714285714278,3136
WB-CON-0507,5,4,0,9,0.243589743589744,0.773528112146691,3.17553646039168,19,Z,1.0,3,6,0,False,R-N07,VER,9.25,C,C,5,Medium,SUP-009,Italy,Consumables & service kits,17176,5,11,1,83.25,False,36.947368421052566,85880
WA-CON-0017,11,0,1,10,0.807692307692308,1.18656666338227,1.46908253561614,62,Y,1.0,3,6,0,False,R-M33,B,18.6,B,C,5,Low,SUP-009,Italy,Consumables & service kits,61,11,9,1,186.0,False,12.380952380952376,671
TC-CON-0515,7,0,1,6,0.66025641025641,1.03796820680873,1.57206835205983,55,Y,1.3,3,6,0,False,R-F79,D,22.04,B,C,5,Low,SUP-020,EU,Consumables & service kits,3175,7,9,1,132.24,False,9.087378640776702,22225
TC-CON-0937,6,0,1,5,0.66025641025641,1.01915078419554,1.5435681780049,59,Y,1.0,3,6,3,True,R-M58,D,5.8,C,C,5,Low,SUP-004,EU,Consumables & service kits,1821,6,8,1,29.0,True,7.572815533980585,10926
TC-CON-0552,14,0,0,14,0.544871794871795,1.0244932576988,1.88024644942369,47,Y,1.0,5,8,0,False,R-B46,B,38.41,A,C,5,High,SUP-001,Italy,Consumables & service kits,725,14,11,0,537.74,False,25.694117647058814,10150
VL-CON-0389,10,0,0,10,0.416666666666667,0.842104378890311,2.02105050933675,40,Y,1.1,5,9,0,False,R-B29,D,2.74,C,C,5,Low,SUP-010,EU,Consumables & service kits,1245,10,13,1,27.400000000000002,False,23.99999999999998,12450
TC-CON-0168,13,0,0,13,0.628205128205128,1.31599563053471,2.09485018738178,40,Y,1.0,7,10,0,False,R-D81,E,21.52,A,C,5,Low,SUP-012,Italy,Consumables & service kits,4176,13,14,1,279.76,False,20.693877551020417,54288
VL-BLT-0882,6,4,0,10,0.673076923076923,1.01067503177387,1.50157433292118,60,Y,1.4,4,7,0,False,R-C13,B,180.0,A,C,4,Medium,SUP-007,Eastern Europe,Belts & pulleys,253,6,11,1,1800.0,False,14.857142857142858,1518
WA-BLT-0645,7,0,0,7,0.467948717948718,1.03125274143055,2.2037729816872,38,Y,1.3,4,6,0,False,R-I39,B,60.0,A,C,4,Low,SUP-018,EU,Belts & pulleys,723,7,11,1,420.0,False,14.958904109589039,5061
WA-BRG-0587,9,0,0,9,0.320512820512821,1.20207980781257,3.75048900037522,16,Z,1.0,5,7,0,False,R-S29,E,150.0,A,C,4,High,SUP-019,EU,Bearings & shafts,5025,9,11,1,1350.0,False,28.07999999999996,45225
AD-CON-0360,4,7,0,11,0.435897435897436,0.958355359907978,2.1985799433183,36,Y,1.1,5,8,0,False,R-M32,D,8.78,C,C,4,Low,SUP-008,EU,Consumables & service kits,3823,4,14,1,96.58,False,25.23529411764705,15292
WA-CON-0781,7,4,1,10,0.294871794871795,1.06084536417105,3.59764949588443,15,Z,1.0,6,9,0,False,R-B47,VER,2.3,C,C,4,Medium,SUP-006,EU,Consumables & service kits,43683,7,13,1,23.0,False,33.91304347826085,305781
VL-CON-0297,5,4,1,8,0.67948717948718,1.07755505502446,1.58583574135675,54,Y,1.6,3,7,0,False,R-Q84,E,3.09,C,C,4,Low,SUP-014,Eastern Europe,Consumables & service kits,6646,5,12,1,24.72,False,11.77358490566037,33230
WB-CON-0955,3,3,0,6,0.493589743589744,1.17773316914341,2.38605681021262,36,Y,1.0,4,7,5,True,R-M27,F,18.05,B,C,4,Critical,SUP-009,Italy,Consumables & service kits,33247,3,11,1,108.30000000000001,True,12.155844155844147,99741
TC-CON-0294,13,0,0,13,0.391025641025641,1.30791001934121,3.34481906585622,18,Z,1.0,6,9,0,False,R-C81,E,2.75,C,C,4,Medium,SUP-003,EU,Consumables & service kits,1527,13,16,1,35.75,False,33.24590163934426,19851
TC-CON-0994,6,0,0,6,0.455128205128205,0.99250708110222,2.18071978383023,37,Y,1.0,3,5,0,False,R-N56,B,15.45,B,C,4,Low,SUP-001,Italy,Consumables & service kits,673,6,7,1,92.69999999999999,False,13.1830985915493,4038
TE-CON-0612,6,0,0,6,0.628205128205128,1.29125070011759,2.05546029814637,42,Y,1.4,2,5,0,False,R-S80,B,15.06,B,C,4,Low,SUP-005,Eastern Europe,Consumables & service kits,307,6,9,1,90.36,False,9.55102040816327,1842
WB-CMP-0897,4,4,0,8,0.173076923076923,0.654152606625046,3.7795483938336,14,Z,1.3,3,5,0,False,R-E59,F,115.0,A,C,4,High,SUP-020,EU,"Clamps, jaws & tooling",19013,4,8,1,920.0,False,46.22222222222224,76052
WB-CON-0726,10,0,0,10,0.557692307692308,1.09096219511322,1.95620807399612,41,Y,1.6,3,7,0,False,R-F19,D,33.11,A,C,4,Medium,SUP-014,Eastern Europe,Consumables & service kits,7781,10,11,1,331.1,False,17.93103448275861,77810
WB-BLT-0664,4,4,0,8,0.153846153846154,0.634022958308712,4.12114922900663,10,Z,1.0,4,6,0,False,R-E03,B,145.0,A,C,4,High,SUP-019,EU,Belts & pulleys,75,4,11,1,1160.0,False,51.99999999999995,300
TC-CON-0451,10,0,0,10,0.282051282051282,0.698337858844213,2.47592513590221,29,Y,2.7,3,8,0,False,R-A58,F,8.24,C,D,3,Medium,SUP-013,North America,Consumables & service kits,3388,10,13,1,82.4,False,35.45454545454546,33880
TC-CMP-0800,8,0,0,8,0.185897435897436,0.689127425638812,3.70703028964327,14,Z,1.0,3,5,0,False,R-F15,E,380.0,A,C,3,High,SUP-006,EU,"Clamps, jaws & tooling",2468,8,8,1,3040.0,False,43.03448275862067,19744
TC-CON-0345,6,5,1,10,0.66025641025641,1.01280061962853,1.53395045302962,55,Y,1.0,5,8,0,False,R-B61,D,3.4,C,C,3,Low,SUP-004,EU,Consumables & service kits,2614,6,15,1,34.0,False,15.14563106796117,15684
TC-BLT-0725,5,0,0,5,0.416666666666667,1.3863776580545,3.32730637933081,20,Z,1.0,1,3,0,False,R-C64,D,75.0,A,C,3,Low,SUP-019,EU,Belts & pulleys,2185,5,5,1,375.0,False,11.99999999999999,10925
TC-CON-0509,13,0,0,13,0.544871794871795,1.18235930742076,2.16997708185457,43,Y,1.1,6,9,0,False,R-Y25,B,9.44,B,C,3,Medium,SUP-010,EU,Consumables & service kits,711,13,13,1,122.72,False,23.858823529411758,9243
WB-CON-0189,6,11,0,17,0.826923076923077,1.09050720095513,1.31875289417829,72,Y,1.3,7,11,0,False,R-N18,B,20.98,B,C,3,High,SUP-018,EU,Consumables & service kits,84,6,20,1,356.66,False,20.55813953488372,504
WB-BLT-0732,1,1,0,2,0.147435897435897,0.707603745312643,4.79939931603358,11,Z,1.0,1,2,0,False,R-S80,B,48.56,B,D,3,Medium,SUP-001,Italy,Belts & pulleys,123,1,3,1,97.12,False,13.565217391304389,123
WA-BRG-0278,9,0,0,9,0.224358974358974,0.667916528962173,2.9769993862314,20,Z,1.4,2,4,0,False,R-H60,D,140.0,A,D,3,Medium,SUP-015,EU,Bearings & shafts,3016,9,7,1,1260.0,False,40.11428571428578,27144
VL-CON-0720,4,4,0,8,0.198717948717949,0.798546031919964,4.01848970901659,15,Z,1.0,3,6,0,False,R-Q89,E,5.33,C,C,3,Low,SUP-004,EU,Consumables & service kits,15015,4,9,1,42.64,False,40.258064516128975,60060
AD-CON-0088,15,0,0,15,0.314102564102564,1.26391346773775,4.02388777483855,16,Z,1.0,5,8,0,False,R-Y93,E,40.89,A,C,3,Medium,SUP-003,EU,Consumables & service kits,2074,15,14,1,613.35,False,47.75510204081635,31110
WB-HYD-0928,4,0,0,4,0.0833333333333333,0.439329890501628,5.27195868601953,8,Z,1.0,2,3,0,False,R-H79,F,630.0,A,D,3,High,SUP-002,Italy,"Hydraulic pumps, hoses & seals",13204,4,5,1,2520.0,False,48.00000000000002,52816
TC-CON-0985,7,0,0,7,0.480769230769231,1.03157351681571,2.14567291497668,41,Y,1.0,3,7,0,False,R-Q50,D,2.39,C,C,3,Low,SUP-003,EU,Consumables & service kits,3681,7,13,1,16.73,False,14.559999999999993,25767
WA-CON-0637,6,4,1,9,0.67948717948718,1.05333375213318,1.55018929559223,58,Y,1.4,5,10,7,True,R-G03,F,9.42,B,C,3,Low,SUP-015,EU,Consumables & service kits,33818,6,16,0,84.78,True,13.245283018867916,202908
TC-CON-0654,9,0,0,9,0.301282051282051,1.18277896822516,3.92581955410903,15,Z,1.0,5,9,0,False,R-N53,B,13.74,B,C,3,Critical,SUP-017,EU,Consumables & service kits,23,9,12,1,123.66,False,29.872340425531945,207
VL-CON-0899,7,0,0,7,0.307692307692308,0.884383398214383,2.87424604419675,24,Z,1.1,4,6,0,False,R-C20,D,21.44,B,C,3,Low,SUP-016,EU,Consumables & service kits,3143,7,10,1,150.08,False,22.74999999999998,22001
VL-CON-0661,9,0,0,9,0.865384615384615,1.32512464884915,1.53125514978124,63,Y,1.0,3,6,0,False,R-Q15,D,28.35,A,C,3,Low,SUP-009,Italy,Consumables & service kits,5080,9,9,1,255.15,False,10.400000000000006,45720
TC-CAB-0291,7,0,0,7,0.0769230769230769,0.47571286458171,6.18426723956223,6,Z,1.0,2,3,0,False,R-Q71,B,75.0,B,D,3,Low,SUP-009,Italy,"Cables, connectors & harnesses",822,7,6,1,525.0,False,91.00000000000003,5754
